1.99,15.5124,7.70715,4.9288
1.995,15.5243,7.65345,4.93167
2,15.5361,7.59974,4.92723
2.005,15.5478,7.54599,4.92525
2.01,15.5592,7.49219,4.91814
2.015,15.5703,7.43833,4.91419
2.02,15.5813,7.38443,4.91179
2.025,15.5918,7.33045,4.89804
2.03,15.6018,7.27637,4.8929
2.035,15.6113,7.22218,4.87677
2.04,15.6201,7.16789,4.86953
2.045,15.6282,7.11349,4.85164
2.05,15.6356,7.05899,4.8422
2.055,15.6422,7.00439,4.82355
2.06,15.648,6.9497,4.81273
2.065,15.653,6.89493,4.79409
2.07,15.6572,6.84009,4.78243
2.075,15.6605,6.78519,4.76419
2.08,15.663,6.73025,4.75197
2.085,15.6647,6.67527,4.73434
2.09,15.6656,6.62028,4.7217
2.095,15.6656,6.56528,4.70472
2.1,15.6648,6.51029,4.69169
2.105,15.6632,6.45531,4.67541
2.11,15.6608,6.40036,4.66199
2.115,15.6576,6.34546,4.64636
2.12,15.6536,6.2906,4.63254
2.125,15.6488,6.23581,4.61754
2.13,15.6432,6.1811,4.6033
2.135,15.6369,6.12647,4.58891
2.14,15.6297,6.07194,4.57439
2.145,15.6218,6.01752,4.5609
2.15,15.6131,5.96321,4.54683
2.155,15.6037,5.90901,4.53485
2.16,15.5936,5.85494,4.52196
2.165,15.6038,5.909,4.53211
2.17,15.5937,5.85493,4.52426
2.175,15.583,5.80097,4.51048
2.18,15.5718,5.74714,4.50162
2.185,15.56,5.69342,4.4906
2.19,15.5477,5.63981,4.48333
2.195,15.535,5.5863,4.4752
2.2,15.5219,5.53288,4.46963
2.205,15.5085,5.47953,4.46417
2.21,15.4949,5.42624,4.4604
2.215,15.4811,5.373,4.4574
2.22,15.4672,5.31979,4.45551
2.225,15.4532,5.2666,4.45483
2.23,15.4392,5.21341,4.45497
2.235,15.4252,5.16021,4.45643
2.24,15.4114,5.10699,4.45863
2.245,15.3976,5.05373,4.46189
2.25,15.3841,5.00042,4.46565
2.255,15.3708,4.94706,4.46975
2.26,15.3577,4.89364,4.4742
2.265,15.3448,4.84017,4.47846
2.27,15.3322,4.78663,4.48294
2.275,15.3448,4.84017,4.47895
2.28,15.3317,4.78675,4.46589
2.285,15.3185,4.73336,4.4727
2.29,15.3057,4.67989,4.48037
2.29501,15.2932,4.62631,4.48785
2.30001,15.2811,4.57266,4.49371
2.30501,15.2693,4.51894,4.49896
2.31001,15.2578,4.46516,4.50311
2.31501,15.2465,4.41134,4.50666
2.32001,15.2353,4.35748,4.50951
2.32501,15.2243,4.3036,4.51174
2.33001,15.2134,4.24969,4.51354
2.33501,15.2025,4.19577,4.51474
2.34001,15.1918,4.14184,4.5156
2.34501,15.181,4.0879,4.51597
2.35001,15.1703,4.03395,4.51611
2.35501,15.1595,3.98001,4.51597
2.36001,15.1488,3.92607,4.51569
2.36501,15.138,3.87213,4.5153
2.37001,15.1273,3.8182,4.51481
2.37501,15.1165,3.76427,4.51435
2.38001,15.1056,3.71035,4.51381
2.38501,15.1165,3.76427,4.51425
2.39001,15.1056,3.71035,4.51374
2.39501,15.0947,3.65644,4.51316
2.40001,15.0839,3.60253,4.51279
2.40501,15.0729,3.54862,4.51233
2.41001,15.062,3.49472,4.51203
2.41501,15.051,3.44082,4.51173
2.42001,15.0401,3.38693,4.51151
2.42501,15.0291,3.33303,4.51136
2.43001,15.0181,3.27914,4.51125
2.43501,15.0071,3.22525,4.51125
2.44001,14.9961,3.17136,4.51126
2.44501,14.9852,3.11747,4.51139
2.45001,14.9742,3.06357,4.51156
2.45501,14.9632,3.00968,4.51181
2.46001,14.9523,2.95578,4.51207
2.46501,14.9413,2.90188,4.51235
2.47001,14.9304,2.84797,4.51264
2.47501,14.9195,2.79406,4.51292
2.48001,14.9086,2.74015,4.51321
2.48501,14.8977,2.68624,4.51347
2.49001,14.8869,2.63232,4.51374
2.49501,14.8977,2.68624,4.51351
2.50001,14.8869,2.63232,4.51293
2.50501,14.876,2.57841,4.5133
2.51001,14.8651,2.5245,4.51369
2.51501,14.8543,2.47058,4.51409
